Date,Close
8/18/2021 16:00:00,42.7
8/19/2021 16:00:00,41.3
8/20/2021 16:00:00,42.88
8/23/2021 16:00:00,44.15
8/24/2021 16:00:00,45.63
8/25/2021 16:00:00,43.78
8/26/2021 16:00:00,44.37
8/27/2021 16:00:00,46.84
8/30/2021 16:00:00,47.22
8/31/2021 16:00:00,47.38
9/1/2021 16:00:00,48.23
9/2/2021 16:00:00,48.47
9/3/2021 16:00:00,47.41
9/7/2021 16:00:00,48.08
9/8/2021 16:00:00,47.16
9/9/2021 16:00:00,47.78
9/10/2021 16:00:00,47.18
9/13/2021 16:00:00,47.24
9/14/2021 16:00:00,46.72
9/15/2021 16:00:00,45.61
9/16/2021 16:00:00,44.99
9/17/2021 16:00:00,45.41
9/20/2021 16:00:00,43.6
9/21/2021 16:00:00,44.4
9/22/2021 16:00:00,43.75
9/23/2021 16:00:00,44.33
9/24/2021 16:00:00,43.06
9/27/2021 16:00:00,43.46
9/28/2021 16:00:00,41.87
9/29/2021 16:00:00,41.36
9/30/2021 16:00:00,42.17
10/1/2021 16:00:00,42.69
10/4/2021 16:00:00,39.43
10/5/2021 16:00:00,40.26
10/6/2021 16:00:00,40.1
10/7/2021 16:00:00,39.93
10/8/2021 16:00:00,38.23
10/11/2021 16:00:00,36.76
10/12/2021 16:00:00,38.24
10/13/2021 16:00:00,38.39
10/14/2021 16:00:00,39.6
10/15/2021 16:00:00,40
10/18/2021 16:00:00,38.85
10/19/2021 16:00:00,41.12
10/20/2021 16:00:00,39.77
10/21/2021 16:00:00,40.23
10/22/2021 16:00:00,39.01
10/25/2021 16:00:00,39.79
10/26/2021 16:00:00,39.41
10/27/2021 16:00:00,39.39
10/28/2021 16:00:00,40
10/29/2021 16:00:00,39.79
11/1/2021 16:00:00,40.34
11/2/2021 16:00:00,39.77
11/3/2021 16:00:00,40.09
11/4/2021 16:00:00,39.63
11/5/2021 16:00:00,39.79
11/8/2021 16:00:00,39.56
11/9/2021 16:00:00,38.41
11/10/2021 16:00:00,36.63
11/11/2021 16:00:00,36
11/12/2021 16:00:00,36.38
11/15/2021 16:00:00,34.9
11/16/2021 16:00:00,34.38
11/17/2021 16:00:00,32.82
11/18/2021 16:00:00,31.88
11/19/2021 16:00:00,30.73
11/22/2021 16:00:00,28.83
11/23/2021 16:00:00,27.98
11/24/2021 16:00:00,28.42
11/26/2021 13:00:00,27.13
11/29/2021 16:00:00,26.58
11/30/2021 16:00:00,25.67
12/1/2021 16:00:00,24.34
12/2/2021 16:00:00,25.83
12/3/2021 16:00:00,24.07
12/6/2021 16:00:00,25.26
12/7/2021 16:00:00,26.53
12/8/2021 16:00:00,26.43
12/9/2021 16:00:00,24.75
12/10/2021 16:00:00,24.47
12/13/2021 16:00:00,23.52
12/14/2021 16:00:00,23.5
12/15/2021 16:00:00,24.12
12/16/2021 16:00:00,21.96
12/17/2021 16:00:00,24.65
12/20/2021 16:00:00,23.94
12/21/2021 16:00:00,24.89
12/22/2021 16:00:00,25.09
12/23/2021 16:00:00,26.31
12/27/2021 16:00:00,26.31
12/28/2021 16:00:00,25.94
12/29/2021 16:00:00,25.8
12/30/2021 16:00:00,26.27
12/31/2021 16:00:00,26.36
1/3/2022 16:00:00,27.18
1/4/2022 16:00:00,25.84
1/5/2022 16:00:00,23.46
1/6/2022 16:00:00,21.39
1/7/2022 16:00:00,20.92
1/10/2022 16:00:00,19.14
1/11/2022 16:00:00,24.44
1/12/2022 16:00:00,21.23
1/13/2022 16:00:00,20.98
1/14/2022 16:00:00,20.21
1/18/2022 16:00:00,18.08
1/19/2022 16:00:00,17.75
1/20/2022 16:00:00,18.74
1/21/2022 16:00:00,17.97
1/24/2022 16:00:00,19.24
1/25/2022 16:00:00,17.59
1/26/2022 16:00:00,16.69
1/27/2022 16:00:00,15.89
1/28/2022 16:00:00,17.55
1/31/2022 16:00:00,19.1
2/1/2022 16:00:00,19.75
2/2/2022 16:00:00,19.3
2/3/2022 16:00:00,18.7
2/4/2022 16:00:00,19.49
2/7/2022 16:00:00,20.31
2/8/2022 16:00:00,20.57
2/9/2022 16:00:00,21.9
2/10/2022 16:00:00,21.41
2/11/2022 16:00:00,20.78
2/14/2022 16:00:00,20.23
2/15/2022 16:00:00,21.66
2/16/2022 16:00:00,21.27
2/17/2022 16:00:00,19.3
2/18/2022 16:00:00,17.98
2/22/2022 16:00:00,17.1
2/23/2022 16:00:00,16.19
2/24/2022 16:00:00,17.27
2/25/2022 16:00:00,17.71
2/28/2022 16:00:00,17.98
3/1/2022 16:00:00,16.89
3/2/2022 16:00:00,16.39
3/3/2022 16:00:00,16.64
3/4/2022 16:00:00,14.95
3/7/2022 16:00:00,14.33
3/8/2022 16:00:00,14.47
3/9/2022 16:00:00,16.56
3/10/2022 16:00:00,15.73
3/11/2022 16:00:00,14.24
3/14/2022 16:00:00,12.92
3/15/2022 16:00:00,14.13
3/16/2022 16:00:00,15.68
3/17/2022 16:00:00,16.79
3/18/2022 16:00:00,17.08
3/21/2022 16:00:00,15.68
3/22/2022 16:00:00,17.02
3/23/2022 16:00:00,16.4
3/24/2022 16:00:00,16.73
3/25/2022 16:00:00,15.83
3/28/2022 16:00:00,16.38
3/29/2022 16:00:00,18.32
3/30/2022 16:00:00,17.98
3/31/2022 16:00:00,17.56
4/1/2022 16:00:00,18.88
4/4/2022 16:00:00,18.9
4/5/2022 16:00:00,17.72
4/6/2022 16:00:00,16.65
4/7/2022 16:00:00,16.04
4/8/2022 16:00:00,15.41
4/11/2022 16:00:00,13.8
4/12/2022 16:00:00,13.77
4/13/2022 16:00:00,14.05
4/14/2022 16:00:00,13.21
4/18/2022 16:00:00,13.02
4/19/2022 16:00:00,13.85
4/20/2022 16:00:00,12.91
4/21/2022 16:00:00,12.15
4/22/2022 16:00:00,12.12
4/25/2022 16:00:00,12.83
4/26/2022 16:00:00,12.41
4/27/2022 16:00:00,12.28
4/28/2022 16:00:00,11.06
4/29/2022 16:00:00,5.56
5/2/2022 16:00:00,6.43
5/3/2022 16:00:00,6.01
5/4/2022 16:00:00,6.3
5/5/2022 16:00:00,6.16
5/6/2022 16:00:00,5.84
5/9/2022 16:00:00,5.45
5/10/2022 16:00:00,5.61
5/11/2022 16:00:00,5.28
5/12/2022 16:00:00,5.74
5/13/2022 16:00:00,6.15
5/16/2022 16:00:00,6.04
5/17/2022 16:00:00,6.14
5/18/2022 16:00:00,5.64
5/19/2022 16:00:00,6.06
5/20/2022 16:00:00,6.11
5/23/2022 16:00:00,6.17
5/24/2022 16:00:00,5.71
5/25/2022 16:00:00,5.88
5/26/2022 16:00:00,6.15
5/27/2022 16:00:00,6.47
5/31/2022 16:00:00,6.42
6/1/2022 16:00:00,5.83
6/2/2022 16:00:00,6.43
6/3/2022 16:00:00,6.22
6/6/2022 16:00:00,6.52
6/7/2022 16:00:00,6.64
6/8/2022 16:00:00,6.96
6/9/2022 16:00:00,6.49
6/10/2022 16:00:00,6.27
6/13/2022 16:00:00,5.46
6/14/2022 16:00:00,5.67
6/15/2022 16:00:00,5.97
6/16/2022 16:00:00,5.4
6/17/2022 16:00:00,5.73
6/21/2022 16:00:00,6
6/22/2022 16:00:00,6.61
6/23/2022 16:00:00,7.69
6/24/2022 16:00:00,8.24
